MP ID,Formula,Band Gap (eV),energy_above_hull (eV/atom),Left End (V),Right End (V),Window Length (V),label
mp-638276,LiEu4C3(IN2)3,0.4196,0.002554249,0.280726737,2.060594289,1.779867552,0
mp-679929,LiEu3SiCl3O4,0.471,0.0,0.717593303,1.973753605,1.256160302,0
mp-1098000,LiEu3O4,0.0,0.0,0.656273935,1.74572148,1.089447545,0
mp-1211562,LiEu2RuO6,0.0,0.086673318,2.580962846,3.305868665,0.72490582,0
mp-11903,LiEu2IrO6,0.0,0.012805673,2.048783817,3.822159881,1.773376064,0
mp-1235194,LiEu2CoO4,0.0,0.511945138,1.839137972,1.87533844,0.036200468,0
mp-1200887,LiEu2CI3N2,1.0261,0.0,0.186711151,2.060594289,1.873883138,0
mp-568863,LiEu2CBr3N2,0.7451,0.0,0.185306459,2.308607778,2.123301319,0
mp-1212166,LiEu(WO4)2,0.0,0.029484139,2.529976171,3.856697597,1.326721426,0
mp-621928,LiEu(SO4)2,0.0,0.0,4.514579255,5.365682206,0.851102951,0
mp-555486,LiEu(PO3)4,0.0,0.010461637,2.606349684,4.984920554,2.37857087,0
mp-1212253,LiEu(MoO4)2,0.0,0.020506234,3.706004323,4.111713254,0.405708932,0
mp-1235504,LiErTlO2,0.0,0.246921426,0.464302183,1.919105819,1.454803636,0
mp-1222286,LiErS2,0.3456,0.080434985,0.49656964,2.339593985,1.843024345,0
mp-1185310,LiErO3,0.0,0.460419717,2.992683485,3.227851723,0.235168238,0
mp-10970,LiErO2,4.1108,0.0,0.005122867,2.992683485,2.987560618,0
mp-1211593,LiEr6B3O14,4.8612,0.017893082,0.875434547,3.378556014,2.503121467,0
mp-1232979,LiEr4Zr4O14,0.0,0.456045372,0.464330807,0.591192609,0.126861801,0
mp-555002,LiEr2S2O8F3,6.0868,0.014181028,2.69894999,4.656367089,1.957417099,0
mp-1192111,LiEr(WO4)2,3.7954,0.0,2.470890871,3.915782897,1.444892026,0
mp-1211171,LiEr(SO4)2,5.7598,0.168865226,2.582062369,4.656367089,2.07430472,0
mp-555065,LiEr(PO3)4,5.9275,0.008097708,2.564835238,4.866782095,2.301946857,0
mp-1222313,LiDyS2,0.3031,0.0761952,0.6085079,2.385093731,1.776585831,0
mp-1185308,LiDyO3,0.0,0.412528428,2.989263775,3.227851723,0.238587948,0
mp-10251,LiDyO2,3.9643,0.01481297,0.005122867,2.989263775,2.984140908,0
mp-1211233,LiDy6B3O14,4.7578,0.0,0.912777297,3.504343209,2.591565912,0
mp-1235361,LiDy2Mn4O8,0.401,0.282885743,1.608562385,2.053797028,0.445234643,0
mp-1192153,LiDy(WO4)2,3.7868,0.0,2.476562009,3.910111759,1.433549751,0
mp-1211153,LiDy(SO4)2,5.7301,0.158683061,2.578774993,4.656367089,2.077592095,0
mp-6413,LiDy(PO3)4,5.6359,0.002915776,2.573831071,4.832344399,2.258513328,0
mp-755347,LiCuTeO4,0.0,0.068869135,3.099856309,3.533144879,0.43328857,0
mp-1195676,LiCuSO4F,0.4309,0.0,3.564993936,4.601708817,1.03671488,0
mp-756392,LiCuSi2O5,1.9426,0.098601446,2.808418503,2.856344933,0.04792643,0
mp-1222546,LiCuSbO4,0.5013,0.033670591,2.645676071,3.933471098,1.287795027,0
mp-774712,LiCuS,0.6182,0.054759519,1.816673788,1.844607443,0.027933655,0
mp-1222686,LiCuRu2(RhO4)2,0.0,0.041019591,2.467540673,2.571558395,0.104017722,0
mp-25405,LiCuPO4F,0.1784,0.051652828,4.539829636,4.550962453,0.011132817,0
mp-1176767,LiCuPO4,0.2095,0.077668245,3.217871705,4.05641543,0.838543725,0
mp-25466,LiCuPCO7,0.0,0.075160059,4.214007553,4.47232371,0.258316157,0
mp-1232997,LiCuP4(RuO7)2,0.0648,0.06189837,3.583612494,3.61773612,0.034123626,0
mp-684120,LiCuP2O7,5.0684,0.046918135,4.627703428,4.666477546,0.038774117,0
mp-1147631,LiCuOF,0.0,0.121796593,2.418372753,4.363164727,1.944791974,0
mp-25372,LiCuO2,0.0,0.067987817,2.75578934,3.716351411,0.960562071,0
mp-1009014,LiCuO,0.0,0.401127018,1.891076838,2.418372753,0.527295915,0
mp-768599,LiCuCSO7,0.0,0.060174874,4.094129996,4.64867437,0.554544373,0
mp-755641,LiCuCO3F,0.0,0.107356571,3.17646081,4.144489083,0.968028273,0
mp-1390274,LiCuCO3,1.0766,0.597040528,3.12853438,3.17646081,0.04792643,0
mp-757669,LiCuC2O5,1.4988,0.122756231,3.12853438,3.17646081,0.04792643,0
mp-1176747,LiCuBO3,0.0,0.121378757,2.596478043,3.431140502,0.83466246,0
mp-1235594,LiCuAuO2,0.0,0.23932052,2.75578934,2.890117465,0.134328125,0
mp-1235045,LiCu6OF11,0.0,0.06012414,3.641565635,4.363164727,0.721599092,0
mp-26795,LiCu5P3O13,0.0,0.035581893,3.575731205,4.05641543,0.480684225,0
mp-26741,LiCu4(PO4)3,0.056,0.038141681,3.575731205,4.05641543,0.480684225,0
mp-761248,LiCu3P3O11,0.089,0.069891539,3.610021725,4.15928699,0.549265265,0
mp-756188,LiCu3O4,0.0,0.046115691,2.75578934,3.527393354,0.771604014,0
mp-1176748,LiCu3(SiO3)2,1.601,0.072936227,2.808418503,2.856344933,0.04792643,0
mp-1176750,LiCu2PO4,0.4616,0.11613837,3.181926883,3.48605244,0.304125557,0
mp-585339,LiCu2P5O16,0.1494,0.017690532,4.734724798,4.959960259,0.225235461,0
mp-26531,LiCu2P3O10,0.0434,0.032131749,3.553200735,4.54684819,0.993647455,0
mp-1176771,LiCu2C2O7,0.0,0.085743104,3.679384258,4.095292538,0.41590828,0
mp-1147633,LiCu2BiO4,0.0,0.007127668,2.418372753,2.75578934,0.337416588,0
mp-768757,LiCu2(SO4)3,0.0,0.024316711,4.656367089,4.780842174,0.124475085,0
mp-760165,LiCu2(PO3)5,0.1033,0.049587632,3.506469123,4.959960259,1.453491136,0
mp-758620,LiCu2(CO3)3,0.0,0.118828896,3.679384258,4.095292538,0.41590828,0
mp-753403,LiCu2(CO3)2,0.0,0.025262266,3.12853438,3.17646081,0.04792643,0
mp-12185,LiCu(PO3)3,0.6669,0.0,3.455283684,4.959960259,1.504676575,0
mp-25975,LiCu(PO3)2,1.8046,0.044857398,3.455283684,3.506469123,0.051185439,0
mp-1188861,LiCSN,3.8542,0.040761352,2.042910216,2.069324629,0.026414413,0
mp-636952,LiCS(OF)3,6.5704,0.164336912,3.722658198,3.894142027,0.171483829,0
mp-756864,LiCrSnO4,2.3777,0.0,1.98919277,3.301724449,1.312531679,0
mp-753086,LiCrSiO4,1.7819,0.059341364,1.758730436,3.388062595,1.629332159,0
mp-1374032,LiCrSi3O8,0.0,4.314036362,1.810597956,3.388062595,1.577464639,0
mp-4226,LiCrS2,0.6463,0.0,1.341788477,2.374476995,1.032688518,0
mp-1244518,LiCrPO5,0.0,0.148224587,4.045470252,4.066651353,0.021181102,0
mp-25448,LiCrPO4F,2.0339,0.0,2.289968588,4.51450542,2.224536833,0
mp-1176789,LiCrPO4,2.9789,0.090968777,2.217941301,2.229276882,0.011335581,0
mp-1101523,LiCrP4O13,0.0,0.096474429,4.44290455,4.984920554,0.542016005,0
mp-1176770,LiCrP2S7,1.4187,0.039970857,2.30678957,2.332191965,0.025402395,0
mp-1101520,LiCrP2O7,2.8998,0.012745511,2.50174254,4.606462467,2.104719927,0
mp-1185311,LiCrO3,0.2107,0.409366555,3.789264851,4.011311627,0.222046776,0
mp-1236414,LiCrO2,0.0,1.104617735,0.91682289,3.301336258,2.384513368,0
mp-768708,LiCrNiO4,0.0,0.102633407,3.290263908,3.633525184,0.343261276,0
mp-754281,LiCrFeO4,0.7232,0.095099793,3.301336258,3.789264851,0.487928593,0
mp-773160,LiCrCSO7,2.2241,0.037364464,3.179767678,4.181437945,1.001670267,0
mp-1306460,LiCrCoO4,0.3596,0.082426725,3.425052286,3.90033109,0.475278804,0
mp-765159,LiCrCO4,2.4796,0.029675039,2.611781451,3.747823186,1.136041735,0
mp-758629,LiCrCo3O8,0.0,0.025791755,4.052005024,4.115875654,0.06387063,0
mp-766487,LiCrCO3F2,2.5199,0.090156339,3.049064087,4.181437945,1.132373858,0
mp-754133,LiCrBO3,1.449,0.049894269,1.692864825,1.750984383,0.058119558,0
mp-768509,LiCrB2O5,2.1903,0.085824021,1.750984383,3.301336258,1.550351874,0
mp-768612,LiCrAsCO7,0.6708,0.069573241,4.153428783,4.357809535,0.204380752,0
mp-504358,LiCr6P7O24,2.3798,0.021567932,2.50174254,2.536997855,0.035255315,0
mp-772581,LiCr6O11,0.0,0.080749667,3.301336258,3.789264851,0.487928593,0
mp-1101527,LiCr4P7O24,2.1691,0.034258372,2.908407965,4.606462467,1.698054503,0
mp-773174,LiCr4O12,0.0,0.102204062,4.196287266,4.214539736,0.01825247,0
mp-1222382,LiCr4InS8,0.0,0.100327723,1.6771494,2.751917253,1.074767853,0
mp-1211167,LiCr4GaS8,0.0,0.0,1.640416528,2.42780005,0.787383522,0
mp-1223201,LiCr4(PO4)3,2.665,0.01210942,2.217941301,2.424829598,0.206888297,0
mp-775294,LiCr3P4O15,2.2298,0.059761908,2.50174254,4.606462467,2.104719927,0
mp-1012789,LiCr3P3O13,0.0,0.036321124,3.958677145,4.195934312,0.237257167,0
mp-770652,LiCr3O9,1.351,0.065135815,4.196287266,4.214539736,0.01825247,0
mp-554940,LiCr3O8,0.6994,0.001844793,4.011311627,4.214539736,0.203228109,0
mp-774235,LiCr3O4,0.0451,0.134801338,0.91682289,1.750984383,0.834161493,0
mp-766088,LiCr3Ni(SO4)6,2.0799,0.009440651,3.237435456,4.656367089,1.418931633,0
mp-779048,LiCr3(P3O10)2,1.7223,0.076106148,2.908407965,4.606462467,1.698054503,0
mp-755327,LiCr3(FeO4)2,1.3003,0.018947511,2.885184585,3.301336258,0.416151673,0
mp-26133,LiCr2P5O16,2.9926,0.013583064,2.62843646,4.606462467,1.978026008,0
mp-705400,LiCr2P3O13,1.1477,0.176758387,4.498347133,4.606462467,0.108115334,0
mp-25817,LiCr2P3O11,1.038,0.049659734,2.50174254,4.606462467,2.104719927,0
mp-585354,LiCr2P3O10,2.5486,0.027864229,2.50174254,2.536997855,0.035255315,0
mp-1013922,LiCr2P2O9,0.6365,0.022310733,3.955914545,4.195934312,0.240019767,0
mp-770687,LiCr2O5,0.0,0.09450864,3.789264851,4.011311627,0.222046776,0
mp-1045514,LiCr2O4,0.7687,0.11416753,3.301336258,3.789264851,0.487928593,0
mp-1272833,LiCr2O3,1.6572,0.075512477,0.91682289,1.750984383,0.834161493,0
mp-763359,LiCr2CoO6,0.2451,0.092602951,3.425052286,3.90033109,0.475278804,0
mp-766397,LiCr2(PO5)2,0.0807,0.070358645,4.214539736,4.498347133,0.283807397,0
mp-1101532,LiCr2(PO4)3,0.1006,0.033108254,4.498347133,4.606462467,0.108115334,0
mp-753873,LiCr2(PO4)2,0.6741,0.076716596,2.424829598,2.494499172,0.069669575,0
mp-25861,LiCr2(PO3)5,3.016,0.049214926,2.62843646,2.697899147,0.069462687,0
mp-1191127,LiCr(WO4)2,2.4172,0.006666214,2.787419131,3.549055979,0.761636848,0
mp-776761,LiCr(SO4)2,2.1597,0.021807854,3.143429185,4.656367089,1.512937904,0
mp-18727,LiCr(SiO3)2,2.8255,0.006077735,1.810597956,3.388062595,1.577464639,0
mp-850539,LiCr(Si2O5)3,0.7595,0.091951122,3.789264851,4.011311627,0.222046776,0
mp-780620,LiCr(Si2O5)2,2.1385,0.095550894,1.810597956,3.388062595,1.577464639,0
mp-697692,LiCr(PO4)2,1.2457,0.083787725,4.194348726,4.606462467,0.412113742,0
mp-705030,LiCr(PO3)5,0.0,0.064372894,2.62843646,4.984920554,2.356484095,0
mp-1172915,LiCr(PO3)4,2.3953,0.05307875,2.62843646,4.984920554,2.356484095,0
mp-26063,LiCr(PO3)3,2.6113,0.019013946,2.50174254,2.62843646,0.12669392,0
mp-1191696,LiCr(MoO4)2,2.76,0.016150374,3.166547305,4.059656273,0.893108968,0
mp-1105411,LiCr(GeO3)2,2.8978,0.029443398,2.217437223,3.790512484,1.573075262,0
mp-1222585,LiCr(FeO2)4,1.419,0.071068886,2.292025845,3.301336258,1.009310413,0
mp-1305214,LiCr(CoO3)2,0.5006,0.078650809,3.90033109,4.052005024,0.151673934,0
mp-752834,LiCr(CO3)2,2.8702,0.07197344,2.611781451,4.181437945,1.569656494,0
mp-942701,LiCoSO4F,2.6591,0.007272736,3.024213345,4.630056446,1.605843102,0
mp-780098,LiCoSnO4,0.4577,0.069255074,2.61989411,3.425052286,0.805158176,0
mp-510760,LiCoSiO4,1.3978,0.074587387,3.31008061,3.425052286,0.114971676,0
mp-757813,LiCoSbO4,1.4279,0.014876954,2.219047721,3.070995846,0.851948125,0
mp-2468815,LiCoS2,0.0,0.064111615,1.877891133,1.972473775,0.094582642,0
mp-25465,LiCoPO4F,0.808,0.011646433,4.29089341,4.550886427,0.259993017,0
mp-1176778,LiCoPO4,3.2991,0.008620785,2.591163315,4.29089341,1.699730095,0
mp-25464,LiCoPCO7,0.0,0.053559919,4.22668813,4.29089341,0.06420528,0
mp-1176787,LiCoP2O7,0.9974,0.07020038,4.29089341,4.545478498,0.254585088,0
mp-754372,LiCoOF2,0.6903,0.118484635,4.145925542,4.430760035,0.284834493,0
mp-760241,LiCoOF,0.0,0.171971194,1.87533844,3.393251845,1.517913405,0
mp-1097885,LiCoO2,2.0128,0.04343658,1.839137972,3.425052286,1.585914314,0
mp-753047,LiCoNiO4,0.0,0.062676126,3.513219455,3.737072276,0.223852821,0
mp-756207,LiCoGeO4,1.3311,0.086296776,3.425052286,3.678996274,0.253943988,0
mp-754020,LiCoCuO4,0.0,0.063268132,3.716351411,3.84874466,0.132393249,0
mp-773196,LiCoCSO7,0.4382,0.062167035,4.288945215,4.50020293,0.211257715,0
mp-758146,LiCoCO4,0.9274,0.07788671,3.650129821,3.958466985,0.308337164,0
mp-1176777,LiCoBO3,2.198,0.160435778,1.778590708,3.250034575,1.471443868,0
mp-770781,LiCoB2O5,0.8749,0.113374159,3.665016557,3.668271624,0.003255067,0
mp-1222380,LiCoAsO4,2.0307,0.020508574,2.986700144,3.769344273,0.78264413,0
mp-771968,LiCo8O9,0.0,0.093770618,1.87533844,3.042718965,1.167380525,0
mp-38489,LiCo7O8,0.0,0.111863583,1.87533844,3.042718965,1.167380525,0
mp-759978,LiCo7O7F,0.0,0.061191368,1.87533844,3.393251845,1.517913405,0
mp-31557,LiCo6P7O24,0.0,0.013437059,2.95067275,4.34628541,1.39561266,0
mp-773572,LiCo6O7,0.0,0.128626786,1.87533844,3.042718965,1.167380525,0
mp-1235110,LiCo6(OF5)2,1.0215,0.161091025,3.393251845,3.946496005,0.55324416,0
mp-1235263,LiCo5SbO8,1.1161,0.321647772,2.219047721,2.619616393,0.400568671,0
mp-759353,LiCo5O8,0.0,0.041137205,3.425052286,3.766873964,0.341821677,0
mp-1290583,LiCo5O7F,0.0,0.087786009,4.115875654,4.145925542,0.030049888,0
mp-764225,LiCo5O5F,0.0,0.069110156,1.87533844,3.393251845,1.517913405,0
mp-760350,LiCo5O3F5,1.183,0.083586702,2.809561583,3.393251845,0.583690263,0
mp-584817,LiCo5(P2O7)4,0.0266,0.084730079,4.545478498,4.90852156,0.363043062,0
mp-1222581,LiCo4O5,0.0,0.131771222,1.87533844,3.042718965,1.167380525,0
mp-764378,LiCo3Sb(PO4)6,0.0,0.088323753,4.545478498,4.90852156,0.363043062,0
mp-775872,LiCo3P4O15,0.6998,0.079233858,4.29089341,4.545478498,0.254585088,0
mp-584239,LiCo3P3O11,2.2134,0.171628099,2.887074528,4.29089341,1.403818882,0
mp-1387325,LiCo3OF5,0.4599,2.109687093,2.809561583,3.393251845,0.583690263,0
mp-1222499,LiCo3O4,0.0,0.197362657,1.87533844,3.042718965,1.167380525,0
mp-1176785,LiCo3NiO8,0.3244,0.083093981,4.071343174,4.115875654,0.04453248,0
mp-761730,LiCo3CuO8,0.0,0.066540324,3.84874466,4.115875654,0.267130994,0
mp-849520,LiCo3(SiO4)2,0.0052,0.06840543,2.584874749,3.184234564,0.599359815,0
mp-26567,LiCo3(P3O10)2,0.9597,0.052907116,4.545478498,4.90852156,0.363043062,0
mp-1639002,LiCo3(OF3)2,0.4185,0.033751246,4.145925542,4.430760035,0.284834493,0
mp-26204,LiCo2P5O16,1.1541,0.019956335,4.545478498,4.90852156,0.363043062,0
mp-22042,LiCo2P3O10,2.7489,0.00184155,2.887074528,4.29089341,1.403818882,0
mp-756975,LiCo2OF5,0.4675,0.120775384,4.430760035,4.532001455,0.10124142,0
mp-759688,LiCo2OF3,1.8332,0.064368568,2.809561583,3.393251845,0.583690263,0
mp-1222543,LiCo2O3,0.0,0.127899891,1.87533844,3.042718965,1.167380525,0
mp-755433,LiCo2O2F3,0.0,0.164804628,4.145925542,4.430760035,0.284834493,0
mp-1282499,LiCo2NiO6,0.3166,0.067340108,3.84874466,4.066228407,0.217483747,0
mp-758532,LiCo2CuO6,0.0,0.071116699,3.84874466,4.115875654,0.267130994,0
mp-758125,LiCo2C2O7,1.0033,0.098084203,3.650129821,3.958466985,0.308337164,0
mp-768616,LiCo2(SO4)3,0.0,0.03828848,4.672678034,5.223894372,0.551216338,0
mp-26088,LiCo2(PO4)3,0.0,0.100281737,4.324383321,4.545478498,0.221095178,0
mp-1101526,LiCo2(PO3)5,3.1948,0.005959961,3.404055754,4.792035651,1.387979897,0
mp-753292,LiCo2(CO3)4,0.0,0.092000192,3.958466985,4.115875654,0.157408668,0
mp-757952,LiCo2(CO3)3,0.4304,0.089460964,3.958466985,4.115875654,0.157408668,0
mp-763318,LiCo2(BO3)2,0.6716,0.198520898,3.563775727,3.585139922,0.021364195,0
mp-1180803,LiCO2,0.3934,0.506971054,1.271511536,2.768170736,1.4966592,0
mp-765515,LiCo15O16,0.0,0.545027486,1.87533844,3.042718965,1.167380525,0
mp-25289,LiCo(WO4)2,1.0885,0.09684915,3.456363377,4.115875654,0.659512277,0
mp-1176804,LiCo(SO4)2,0.092,0.064093382,4.672678034,5.223894372,0.551216338,0
mp-753876,LiCo(SiO3)2,0.8715,0.065993997,3.31008061,3.425052286,0.114971676,0
mp-705372,LiCo(PO3)5,0.0149,0.04478025,4.856256595,4.984920554,0.128663959,0
mp-26361,LiCo(PO3)4,0.8203,0.030987876,4.831870767,4.856256595,0.024385828,0
mp-26015,LiCo(PO3)3,1.7071,0.0,2.838972059,4.90852156,2.069549501,0
mp-1273900,LiCo(CO3)2,0.0379,0.039707583,3.958466985,4.115875654,0.157408668,0
mp-18939,LiCo(CO)4,4.0429,0.412303374,2.57156747,2.768170736,0.196603266,0
mp-1222426,LiCNO,4.8114,0.054225879,2.069324629,2.768170736,0.698846107,0
mp-1180532,LiClO7,0.0,0.716806318,3.84874466,4.69157471,0.84283005,0
mp-30301,LiClO4,5.7447,0.0,2.87573891,4.69157471,1.8158358,0
mp-31367,LiClO2,2.6926,0.19250929,2.87573891,4.107478953,1.231740043,0
mp-1520768,LiCeTi4O12,0.0,0.184755829,3.688514617,3.84874466,0.160230043,0
mp-768198,LiCePCO7,1.6015,0.070440116,3.117177225,4.128750993,1.011573768,0
mp-973613,LiCeO3,0.0,0.471113553,2.916221265,3.227851723,0.311630458,0
mp-8412,LiCeO2,0.0,0.038867508,0.141354522,0.267567859,0.126213337,0
mp-1030908,LiCeMg6O8,0.0,0.190717494,0.141354522,0.267567859,0.126213337,0
mp-1040143,LiCeMg30O32,0.0,0.039853722,0.141354522,0.267567859,0.126213337,0
mp-1035550,LiCeMg14O16,0.0,0.091193174,0.141354522,0.267567859,0.126213337,0
mp-1236294,LiCe2O3,0.0,0.117637193,0.005122867,0.141354522,0.136231655,0
mp-1205078,LiCe(PO3)4,0.3603,0.0,2.477216202,3.446910059,0.969693856,0
mp-1222481,LiCe(MoO4)2,0.0,0.073313949,3.280182126,3.346422161,0.066240035,0
mp-556786,LiCdPO4,3.4478,0.000382408,2.467942831,4.195303901,1.72736107,0
mp-1185203,LiCdO3,0.0,0.538053035,3.227851723,3.84874466,0.620892937,0
mp-1102318,LiCdBO3,2.4534,0.000332748,2.018608885,3.774745292,1.756136407,0
mp-1202839,LiCd4(GeO3)5,0.5378,0.047970913,3.845995512,3.84874466,0.002749148,0
mp-39511,LiCaTa2O6F,3.6629,0.030018844,1.181723464,3.90141324,2.719689777,0
mp-40186,LiCaPrTeO6,3.1095,0.017836657,1.966055351,3.816579557,1.850524205,0
mp-16804,LiCaPO4,5.1799,0.003069338,1.178147529,4.084564224,2.906416695,0
mp-975333,LiCaO3,0.0,0.348430505,3.227851723,3.78761126,0.559759537,0
mp-1176820,LiCaFe3SnO8,2.0104,0.049078409,2.230356553,3.495034596,1.264678043,0
mp-1517096,LiCaEuFeO6,0.0,0.163081412,3.334627625,3.356907821,0.022280196,0
mp-561237,LiCaBO3,5.0401,0.0,0.659486763,3.459731484,2.800244721,0
mp-554324,LiCa9Mn(PO4)7,4.3144,0.0,1.88062516,3.619958354,1.739333195,0
mp-686484,LiCa9Mg(PO4)7,4.7063,0.032547083,1.580592442,4.118846983,2.538254541,0
mp-699599,LiCa9Co(PO4)7,3.7824,0.024831773,2.591163315,3.95722077,1.366057455,0
mp-677136,LiCa3Zr3TaO12,3.7017,0.005249664,1.033044836,3.475352862,2.442308026,0
mp-6342,LiCa3RuO6,0.3111,0.0,2.047348265,3.620316102,1.572967837,0
mp-1191787,LiCa3OsO6,0.2169,0.0,1.959868834,3.011888192,1.052019357,0
mp-757592,LiCa3Fe5Sn3O16,0.8642,0.059014326,2.194547182,2.230356553,0.03580937,0
mp-1211115,LiCa2TeO6,0.0,0.061086825,3.308737292,3.662168475,0.353431183,0
mp-774479,LiCa2Ta3O10,2.1736,0.068356418,1.156605677,3.574789564,2.418183887,0
mp-1205694,LiCa2ReO6,1.5831,0.097332729,1.923740248,3.434121999,1.510381751,0
mp-766983,LiCa2Nb3O10,1.633,0.02873949,1.666397839,3.565892747,1.899494908,0
mp-1222792,LiC6N9Cl,0.1867,0.272050285,2.069324629,3.365723537,1.296398908,0
mp-1206066,LiC2O5,0.5382,0.324287805,2.768170736,4.095292538,1.327121802,0
mp-935266,LiC2NO6,1.3392,0.694790358,3.526207409,3.852457378,0.326249969,0
mp-756853,LiBSbO3,0.4795,0.104472376,2.137278893,2.216718312,0.079439419,0
mp-555090,LiBS4(ClO3)4,4.6226,0.009117101,3.631943212,5.305255365,1.673312153,0
mp-1197831,LiBrO3,0.0,0.253321242,3.227851723,3.285737867,0.057886145,0
mp-1222502,LiBrO,0.0,0.595180676,3.227851723,3.285737867,0.057886145,0
mp-724995,LiBrN,0.0,1.835292435,1.613771975,3.676911935,2.06313996,0
mp-1203380,LiBP2Pb4O11,2.5899,0.005077117,2.339756138,3.303031338,0.9632752,0
mp-1211209,LiBO4,0.0,0.524462805,3.665016557,3.668271624,0.003255067,0
mp-1185302,LiBO3,0.0,0.966926561,3.493080777,3.665016557,0.17193578,0
mp-14232,LiBO2,7.2811,0.0,1.076950812,3.665016557,2.588065746,0
mp-753506,LiBiS2,0.0,0.06611209,1.69702001,2.171351073,0.474331062,0
mp-26129,LiBiP2O7,3.7757,0.009609454,2.565317195,4.425465759,1.860148563,0
mp-29077,LiBiO3,0.1445,0.0,3.181999166,3.795693796,0.61369463,0
mp-1205315,LiBiO2,0.767,0.042890624,1.783287626,2.678283776,0.89499615,0
mp-770759,LiBiCSO7,3.3523,0.069853278,3.122263467,4.308413946,1.186150479,0
mp-755256,LiBiB2O5,3.2969,0.087499219,2.281710528,3.414623776,1.132913248,0
mp-778009,LiBi6B3O14,2.5046,0.041526479,2.171358388,3.117490476,0.946132087,0
mp-759254,LiBi4P7O24,3.8273,0.057514899,2.632705487,4.65708811,2.024382623,0
mp-1176788,LiBi4O7,0.0,0.093314573,2.678283776,2.959626299,0.281342523,0
mp-768774,LiBi4B3O11,3.3149,0.069389293,2.186733705,3.414623776,1.227890072,0
mp-768997,LiBi3O5,1.8414,0.0809803,1.900957203,2.678283776,0.777326574,0
mp-26173,LiBi3(PO5)2,3.3957,0.00962917,2.523201223,3.709349468,1.186148245,0
mp-759329,LiBi3(P3O10)2,3.3813,0.073799221,2.632705487,4.65708811,2.024382623,0
mp-1222461,LiBi3(IO2)2,1.8668,0.001298414,1.640233043,2.94541026,1.305177217,0
mp-1222452,LiBi3(ClO2)2,2.5855,0.005283611,1.757707024,3.499162166,1.741455142,0
mp-1222483,LiBi3(BrO2)2,2.3789,0.004293386,1.682521021,3.541490767,1.858969745,0
mp-759653,LiBi2PO6,3.094,0.05030468,2.454625178,3.709349468,1.25472429,0
mp-672993,LiBi2P5O18,0.0,0.124744734,4.425465759,4.65708811,0.231622351,0
mp-758810,LiBi2P3O11,3.3756,0.078662383,2.565317195,4.425465759,1.860148563,0
mp-768636,LiBi2BO5,1.7318,0.098425232,2.171358388,3.117490476,0.946132087,0
mp-1235033,LiBi2As2(PbO5)2,0.0,0.111038584,2.614274708,2.615035525,0.000760816,0
mp-759534,LiBi2(SO4)3,0.5619,0.114827225,3.020759014,3.116403878,0.095644863,0
mp-26285,LiBi2(PO4)3,0.2874,0.070573805,4.324383321,4.425465759,0.101082438,0
mp-1235373,LiBi2(IO)2,0.0,0.341429235,1.827922372,1.836211637,0.008289265,0
mp-1211195,LiBi(WO4)2,2.4718,0.003933002,2.529976171,3.856697597,1.326721426,0
mp-1101543,LiBi(PO4)2,0.0,0.116894957,4.324383321,4.425465759,0.101082438,0
mp-1176818,LiBi(PO3)4,4.9555,0.055303304,2.632705487,5.131932715,2.499227228,0
mp-559893,LiBi(PdO2)2,0.446,0.0,2.248632699,3.038953475,0.790320776,0
mp-1176797,LiBi(BO3)2,1.3642,0.031844147,3.795693796,3.84874466,0.053050864,0
mp-1204508,LiBePO5,0.0,0.211015118,4.170212597,4.277684467,0.10747187,0
mp-982975,LiBeO3,0.0,0.570123488,3.227851723,3.84874466,0.620892937,0
mp-1020026,LiBeBO3,6.0842,0.013394735,1.076950812,3.665016557,2.588065746,0
mp-1201175,LiBeAsO5,1.0529,0.222585976,4.11967017,4.477347946,0.357677776,0
mp-1105683,LiBC2(O2F)2,3.7501,0.075965395,2.984514069,3.119779729,0.13526566,0
mp-558105,LiB6O9F,6.4556,0.0,1.917076854,4.807085716,2.890008863,0
mp-1180610,LiB5O13,0.0582,0.527860485,4.222058512,4.410582899,0.188524386,0
mp-1020025,LiB3O5,5.8696,0.04508981,1.931906583,4.222058512,2.290151929,0
mp-761862,LiB2SbO6,2.9711,0.072156977,3.299594995,4.222058512,0.922463517,0
mp-770808,LiB2SbO5,2.5312,0.098979587,2.216718312,2.410951984,0.194233672,0
mp-1098011,LiB2O3,1.0552,0.69229915,1.298586778,1.302210583,0.003623805,0
mp-1020106,LiB(SO4)2,6.3874,0.0,3.487263837,5.522135812,2.034871976,0
mp-1020060,LiB(S2O7)2,5.51,0.0,4.280981241,5.664734657,1.383753416,0
mp-556165,LiB(CO2)4,3.3042,0.104451078,2.768170736,2.894936711,0.126765975,0
mp-29829,LiAuS,1.5804,0.0,1.906619965,2.207530251,0.300910286,0
mp-996959,LiAuO2,1.3059,0.0,2.855347743,3.806314407,0.950966663,0
mp-29520,LiAuI4,0.7518,0.0,2.449933481,3.56441589,1.114482409,0
mp-1105750,LiAu(S2O7)2,1.9833,0.0,4.414891118,6.079997911,1.665106793,0
mp-555874,LiAsS2,1.0664,0.0,1.908765478,2.230698936,0.321933458,0
mp-559767,LiAsO3,2.9408,0.035774917,3.246210881,4.477347946,1.231137066,0
